date,resource_id,vm_sku,environment,application,currency,daily_cost,estimated_monthly_cost,avg_cpu,max_cpu,source_type
2025-10-08,vm0-cspbi,Standard_D2s_v5,dev,PowerBI,USD,2.1747,65.24,2.386,4.815,synthetic_cost_from_public_cloud_pricing_pattern
2025-10-09,vm0-cspbi,Standard_D2s_v5,dev,PowerBI,USD,2.1662,64.99,2.018,4.386,synthetic_cost_from_public_cloud_pricing_pattern
2025-10-10,vm0-cspbi,Standard_D2s_v5,dev,PowerBI,USD,2.1646,64.94,1.951,4.131,synthetic_cost_from_public_cloud_pricing_pattern
2025-10-11,vm0-cspbi,Standard_D2s_v5,dev,PowerBI,USD,2.1696,65.09,2.166,4.43,synthetic_cost_from_public_cloud_pricing_pattern
2025-10-12,vm0-cspbi,Standard_D2s_v5,dev,PowerBI,USD,2.1688,65.06,2.131,4.062,synthetic_cost_from_public_cloud_pricing_pattern
2025-10-13,vm0-cspbi,Standard_D2s_v5,dev,PowerBI,USD,2.1717,65.15,2.257,4.633,synthetic_cost_from_public_cloud_pricing_pattern
2025-10-14,vm0-cspbi,Standard_D2s_v5,dev,PowerBI,USD,2.1719,65.16,2.268,4.919,synthetic_cost_from_public_cloud_pricing_pattern
2025-10-15,vm0-cspbi,Standard_D2s_v5,dev,PowerBI,USD,2.1744,65.23,2.376,4.942,synthetic_cost_from_public_cloud_pricing_pattern
2025-10-16,vm0-cspbi,Standard_D2s_v5,dev,PowerBI,USD,2.3578,70.73,10.333,30.896,synthetic_cost_from_public_cloud_pricing_pattern
2025-10-17,vm0-cspbi,Standard_D2s_v5,dev,PowerBI,USD,2.6957,80.87,30.042,34.544,synthetic_cost_from_public_cloud_pricing_pattern
2025-10-18,vm0-cspbi,Standard_D2s_v5,dev,PowerBI,USD,2.2657,67.97,6.339,20.76,synthetic_cost_from_public_cloud_pricing_pattern
2025-10-19,vm0-cspbi,Standard_D2s_v5,dev,PowerBI,USD,2.172,65.16,2.272,4.877,synthetic_cost_from_public_cloud_pricing_pattern
2025-10-20,vm0-cspbi,Standard_D2s_v5,dev,PowerBI,USD,2.1698,65.09,2.175,4.638,synthetic_cost_from_public_cloud_pricing_pattern
2025-10-21,vm0-cspbi,Standard_D2s_v5,dev,PowerBI,USD,2.1715,65.15,2.25,5.09,synthetic_cost_from_public_cloud_pricing_pattern
2025-10-22,vm0-cspbi,Standard_D2s_v5,dev,PowerBI,USD,2.1737,65.21,2.344,4.471,synthetic_cost_from_public_cloud_pricing_pattern
2025-10-23,vm0-cspbi,Standard_D2s_v5,dev,PowerBI,USD,2.1653,64.96,1.982,4.497,synthetic_cost_from_public_cloud_pricing_pattern
2025-10-24,vm0-cspbi,Standard_D2s_v5,dev,PowerBI,USD,2.1701,65.1,2.19,4.796,synthetic_cost_from_public_cloud_pricing_pattern
2025-10-25,vm0-cspbi,Standard_D2s_v5,dev,PowerBI,USD,2.1739,65.22,2.355,4.931,synthetic_cost_from_public_cloud_pricing_pattern
2025-10-26,vm0-cspbi,Standard_D2s_v5,dev,PowerBI,USD,2.1662,64.98,2.017,4.639,synthetic_cost_from_public_cloud_pricing_pattern
2025-10-27,vm0-cspbi,Standard_D2s_v5,dev,PowerBI,USD,2.1736,65.21,2.342,4.602,synthetic_cost_from_public_cloud_pricing_pattern
2025-10-28,vm0-cspbi,Standard_D2s_v5,dev,PowerBI,USD,2.1742,65.23,2.367,5.041,synthetic_cost_from_public_cloud_pricing_pattern
2025-10-29,vm0-cspbi,Standard_D2s_v5,dev,PowerBI,USD,2.1708,65.12,2.22,4.777,synthetic_cost_from_public_cloud_pricing_pattern
2025-10-30,vm0-cspbi,Standard_D2s_v5,dev,PowerBI,USD,2.1649,64.95,1.961,4.294,synthetic_cost_from_public_cloud_pricing_pattern
2025-10-31,vm0-cspbi,Standard_D2s_v5,dev,PowerBI,USD,2.1707,65.12,2.215,4.398,synthetic_cost_from_public_cloud_pricing_pattern
2025-11-01,vm0-cspbi,Standard_D2s_v5,dev,PowerBI,USD,2.1737,65.21,2.345,4.814,synthetic_cost_from_public_cloud_pricing_pattern
2025-11-02,vm0-cspbi,Standard_D2s_v5,dev,PowerBI,USD,2.168,65.04,2.097,4.587,synthetic_cost_from_public_cloud_pricing_pattern
2025-11-03,vm0-cspbi,Standard_D2s_v5,dev,PowerBI,USD,2.1695,65.08,2.16,4.661,synthetic_cost_from_public_cloud_pricing_pattern
2025-11-04,vm0-cspbi,Standard_D2s_v5,dev,PowerBI,USD,2.1752,65.26,2.409,4.186,synthetic_cost_from_public_cloud_pricing_pattern
2025-11-05,vm0-cspbi,Standard_D2s_v5,dev,PowerBI,USD,2.1716,65.15,2.253,4.453,synthetic_cost_from_public_cloud_pricing_pattern
2025-11-06,vm0-cspbi,Standard_D2s_v5,dev,PowerBI,USD,2.1634,64.9,1.897,3.885,synthetic_cost_from_public_cloud_pricing_pattern
2025-11-07,vm0-cspbi,Standard_D2s_v5,dev,PowerBI,USD,2.1671,65.01,2.059,4.586,synthetic_cost_from_public_cloud_pricing_pattern
2025-11-08,vm0-cspbi,Standard_D2s_v5,dev,PowerBI,USD,2.1734,65.2,2.332,5.457,synthetic_cost_from_public_cloud_pricing_pattern
2025-11-09,vm0-cspbi,Standard_D2s_v5,dev,PowerBI,USD,2.1695,65.09,2.163,4.337,synthetic_cost_from_public_cloud_pricing_pattern
2025-11-10,vm0-cspbi,Standard_D2s_v5,dev,PowerBI,USD,2.1704,65.11,2.2,4.822,synthetic_cost_from_public_cloud_pricing_pattern
2025-11-11,vm0-cspbi,Standard_D2s_v5,dev,PowerBI,USD,2.1707,65.12,2.213,4.604,synthetic_cost_from_public_cloud_pricing_pattern
2025-11-12,vm0-cspbi,Standard_D2s_v5,dev,PowerBI,USD,2.1707,65.12,2.213,4.573,synthetic_cost_from_public_cloud_pricing_pattern
2025-11-13,vm0-cspbi,Standard_D2s_v5,dev,PowerBI,USD,2.1684,65.05,2.116,4.329,synthetic_cost_from_public_cloud_pricing_pattern
2025-11-14,vm0-cspbi,Standard_D2s_v5,dev,PowerBI,USD,2.1661,64.98,2.015,4.28,synthetic_cost_from_public_cloud_pricing_pattern
2025-11-15,vm0-cspbi,Standard_D2s_v5,dev,PowerBI,USD,2.1707,65.12,2.217,5.021,synthetic_cost_from_public_cloud_pricing_pattern
2025-11-16,vm0-cspbi,Standard_D2s_v5,dev,PowerBI,USD,2.1677,65.03,2.085,4.657,synthetic_cost_from_public_cloud_pricing_pattern
2025-11-17,vm0-cspbi,Standard_D2s_v5,dev,PowerBI,USD,2.1731,65.19,2.317,4.567,synthetic_cost_from_public_cloud_pricing_pattern
2025-11-18,vm0-cspbi,Standard_D2s_v5,dev,PowerBI,USD,2.1671,65.01,2.057,4.949,synthetic_cost_from_public_cloud_pricing_pattern
2025-11-19,vm0-cspbi,Standard_D2s_v5,dev,PowerBI,USD,2.1707,65.12,2.216,4.33,synthetic_cost_from_public_cloud_pricing_pattern
2025-11-20,vm0-cspbi,Standard_D2s_v5,dev,PowerBI,USD,2.1663,64.99,2.025,3.986,synthetic_cost_from_public_cloud_pricing_pattern
2025-11-21,vm0-cspbi,Standard_D2s_v5,dev,PowerBI,USD,2.1719,65.16,2.265,5.435,synthetic_cost_from_public_cloud_pricing_pattern
2025-11-22,vm0-cspbi,Standard_D2s_v5,dev,PowerBI,USD,2.1749,65.25,2.395,4.869,synthetic_cost_from_public_cloud_pricing_pattern
2025-11-23,vm0-cspbi,Standard_D2s_v5,dev,PowerBI,USD,2.1676,65.03,2.079,4.702,synthetic_cost_from_public_cloud_pricing_pattern
2025-11-24,vm0-cspbi,Standard_D2s_v5,dev,PowerBI,USD,2.1784,65.35,2.547,5.102,synthetic_cost_from_public_cloud_pricing_pattern
2025-11-25,vm0-cspbi,Standard_D2s_v5,dev,PowerBI,USD,2.1716,65.15,2.253,4.846,synthetic_cost_from_public_cloud_pricing_pattern
2025-11-26,vm0-cspbi,Standard_D2s_v5,dev,PowerBI,USD,2.1699,65.1,2.179,4.863,synthetic_cost_from_public_cloud_pricing_pattern
2025-11-27,vm0-cspbi,Standard_D2s_v5,dev,PowerBI,USD,2.164,64.92,1.922,4.264,synthetic_cost_from_public_cloud_pricing_pattern
2025-11-28,vm0-cspbi,Standard_D2s_v5,dev,PowerBI,USD,2.1691,65.07,2.146,4.258,synthetic_cost_from_public_cloud_pricing_pattern
2025-12-14,vm0-cspbi,Standard_D2s_v5,dev,PowerBI,USD,2.1735,65.2,2.334,4.635,synthetic_cost_from_public_cloud_pricing_pattern
2025-12-15,vm0-cspbi,Standard_D2s_v5,dev,PowerBI,USD,2.1703,65.11,2.199,4.76,synthetic_cost_from_public_cloud_pricing_pattern
2025-12-16,vm0-cspbi,Standard_D2s_v5,dev,PowerBI,USD,2.1621,64.86,1.842,4.152,synthetic_cost_from_public_cloud_pricing_pattern
2025-12-17,vm0-cspbi,Standard_D2s_v5,dev,PowerBI,USD,2.1682,65.05,2.105,4.584,synthetic_cost_from_public_cloud_pricing_pattern
2025-12-18,vm0-cspbi,Standard_D2s_v5,dev,PowerBI,USD,2.1646,64.94,1.948,3.852,synthetic_cost_from_public_cloud_pricing_pattern
2025-12-19,vm0-cspbi,Standard_D2s_v5,dev,PowerBI,USD,2.1688,65.06,2.131,3.975,synthetic_cost_from_public_cloud_pricing_pattern
2025-12-20,vm0-cspbi,Standard_D2s_v5,dev,PowerBI,USD,2.1711,65.13,2.23,5.192,synthetic_cost_from_public_cloud_pricing_pattern
2025-12-21,vm0-cspbi,Standard_D2s_v5,dev,PowerBI,USD,2.1725,65.17,2.292,4.71,synthetic_cost_from_public_cloud_pricing_pattern
2025-12-22,vm0-cspbi,Standard_D2s_v5,dev,PowerBI,USD,2.1758,65.27,2.434,4.759,synthetic_cost_from_public_cloud_pricing_pattern
2025-12-23,vm0-cspbi,Standard_D2s_v5,dev,PowerBI,USD,2.1634,64.9,1.9,3.836,synthetic_cost_from_public_cloud_pricing_pattern
2025-12-24,vm0-cspbi,Standard_D2s_v5,dev,PowerBI,USD,2.165,64.95,1.966,4.192,synthetic_cost_from_public_cloud_pricing_pattern
2025-12-25,vm0-cspbi,Standard_D2s_v5,dev,PowerBI,USD,2.1679,65.04,2.094,4.812,synthetic_cost_from_public_cloud_pricing_pattern
2025-12-26,vm0-cspbi,Standard_D2s_v5,dev,PowerBI,USD,2.1708,65.12,2.217,4.402,synthetic_cost_from_public_cloud_pricing_pattern
2025-12-27,vm0-cspbi,Standard_D2s_v5,dev,PowerBI,USD,2.1739,65.22,2.353,5.129,synthetic_cost_from_public_cloud_pricing_pattern
2025-12-28,vm0-cspbi,Standard_D2s_v5,dev,PowerBI,USD,2.166,64.98,2.011,4.535,synthetic_cost_from_public_cloud_pricing_pattern
2025-12-29,vm0-cspbi,Standard_D2s_v5,dev,PowerBI,USD,2.1723,65.17,2.285,4.494,synthetic_cost_from_public_cloud_pricing_pattern
2025-12-30,vm0-cspbi,Standard_D2s_v5,dev,PowerBI,USD,2.1749,65.25,2.399,4.725,synthetic_cost_from_public_cloud_pricing_pattern
2025-12-31,vm0-cspbi,Standard_D2s_v5,dev,PowerBI,USD,2.1646,64.94,1.951,4.05,synthetic_cost_from_public_cloud_pricing_pattern
2026-01-01,vm0-cspbi,Standard_D2s_v5,dev,PowerBI,USD,2.1681,65.04,2.103,4.675,synthetic_cost_from_public_cloud_pricing_pattern
2026-01-02,vm0-cspbi,Standard_D2s_v5,dev,PowerBI,USD,2.1751,65.25,2.404,4.789,synthetic_cost_from_public_cloud_pricing_pattern
2026-01-03,vm0-cspbi,Standard_D2s_v5,dev,PowerBI,USD,2.1763,65.29,2.459,5.285,synthetic_cost_from_public_cloud_pricing_pattern
2026-01-04,vm0-cspbi,Standard_D2s_v5,dev,PowerBI,USD,2.1694,65.08,2.158,4.806,synthetic_cost_from_public_cloud_pricing_pattern
2026-01-05,vm0-cspbi,Standard_D2s_v5,dev,PowerBI,USD,2.1735,65.2,2.335,4.431,synthetic_cost_from_public_cloud_pricing_pattern
2026-01-06,vm0-cspbi,Standard_D2s_v5,dev,PowerBI,USD,2.1637,64.91,1.91,4.2,synthetic_cost_from_public_cloud_pricing_pattern
2026-01-07,vm0-cspbi,Standard_D2s_v5,dev,PowerBI,USD,2.1662,64.99,2.018,4.433,synthetic_cost_from_public_cloud_pricing_pattern
2026-01-08,vm0-cspbi,Standard_D2s_v5,dev,PowerBI,USD,2.1704,65.11,2.201,4.604,synthetic_cost_from_public_cloud_pricing_pattern
2026-01-09,vm0-cspbi,Standard_D2s_v5,dev,PowerBI,USD,2.165,64.95,1.966,4.199,synthetic_cost_from_public_cloud_pricing_pattern
2026-01-10,vm0-cspbi,Standard_D2s_v5,dev,PowerBI,USD,2.1727,65.18,2.299,5.269,synthetic_cost_from_public_cloud_pricing_pattern
2026-01-11,vm0-cspbi,Standard_D2s_v5,dev,PowerBI,USD,2.1719,65.16,2.266,4.464,synthetic_cost_from_public_cloud_pricing_pattern
2026-01-12,vm0-cspbi,Standard_D2s_v5,dev,PowerBI,USD,2.1655,64.96,1.987,4.875,synthetic_cost_from_public_cloud_pricing_pattern
2026-01-13,vm0-cspbi,Standard_D2s_v5,dev,PowerBI,USD,2.1678,65.03,2.087,4.007,synthetic_cost_from_public_cloud_pricing_pattern
2026-01-14,vm0-cspbi,Standard_D2s_v5,dev,PowerBI,USD,2.1675,65.02,2.076,4.822,synthetic_cost_from_public_cloud_pricing_pattern
2026-01-15,vm0-cspbi,Standard_D2s_v5,dev,PowerBI,USD,2.1691,65.07,2.146,4.063,synthetic_cost_from_public_cloud_pricing_pattern
2026-01-16,vm0-cspbi,Standard_D2s_v5,dev,PowerBI,USD,2.1673,65.02,2.066,4.242,synthetic_cost_from_public_cloud_pricing_pattern
2026-01-17,vm0-cspbi,Standard_D2s_v5,dev,PowerBI,USD,2.1738,65.21,2.347,5.293,synthetic_cost_from_public_cloud_pricing_pattern
2026-01-18,vm0-cspbi,Standard_D2s_v5,dev,PowerBI,USD,2.1686,65.06,2.122,4.57,synthetic_cost_from_public_cloud_pricing_pattern
2026-01-19,vm0-cspbi,Standard_D2s_v5,dev,PowerBI,USD,2.1639,64.92,1.921,4.279,synthetic_cost_from_public_cloud_pricing_pattern
2026-01-20,vm0-cspbi,Standard_D2s_v5,dev,PowerBI,USD,2.1734,65.2,2.33,5.161,synthetic_cost_from_public_cloud_pricing_pattern
2026-01-21,vm0-cspbi,Standard_D2s_v5,dev,PowerBI,USD,2.1721,65.16,2.277,4.762,synthetic_cost_from_public_cloud_pricing_pattern
2026-01-22,vm0-cspbi,Standard_D2s_v5,dev,PowerBI,USD,2.1684,65.05,2.116,3.911,synthetic_cost_from_public_cloud_pricing_pattern
2026-01-23,vm0-cspbi,Standard_D2s_v5,dev,PowerBI,USD,2.1659,64.98,2.007,4.38,synthetic_cost_from_public_cloud_pricing_pattern
2026-01-24,vm0-cspbi,Standard_D2s_v5,dev,PowerBI,USD,2.1712,65.14,2.238,5.064,synthetic_cost_from_public_cloud_pricing_pattern
2026-01-25,vm0-cspbi,Standard_D2s_v5,dev,PowerBI,USD,2.1686,65.06,2.125,4.342,synthetic_cost_from_public_cloud_pricing_pattern
2026-01-26,vm0-cspbi,Standard_D2s_v5,dev,PowerBI,USD,2.1681,65.04,2.103,4.556,synthetic_cost_from_public_cloud_pricing_pattern
2026-01-27,vm0-cspbi,Standard_D2s_v5,dev,PowerBI,USD,2.1674,65.02,2.071,4.184,synthetic_cost_from_public_cloud_pricing_pattern
2026-01-28,vm0-cspbi,Standard_D2s_v5,dev,PowerBI,USD,2.1746,65.24,2.382,4.811,synthetic_cost_from_public_cloud_pricing_pattern
2025-10-01,windows-vm-logical-disk,Standard_B2ms,uat,untagged,USD,1.8757,56.27,2.162,4.911,synthetic_cost_from_public_cloud_pricing_pattern
2025-10-02,windows-vm-logical-disk,Standard_B2ms,uat,untagged,USD,1.8728,56.19,2.018,3.864,synthetic_cost_from_public_cloud_pricing_pattern
2025-10-03,windows-vm-logical-disk,Standard_B2ms,uat,untagged,USD,1.8721,56.16,1.983,4.394,synthetic_cost_from_public_cloud_pricing_pattern
2025-10-04,windows-vm-logical-disk,Standard_B2ms,uat,untagged,USD,1.8773,56.32,2.241,4.67,synthetic_cost_from_public_cloud_pricing_pattern
2025-10-05,windows-vm-logical-disk,Standard_B2ms,uat,untagged,USD,1.8741,56.22,2.08,4.766,synthetic_cost_from_public_cloud_pricing_pattern
2025-10-06,windows-vm-logical-disk,Standard_B2ms,uat,untagged,USD,1.8753,56.26,2.142,5.121,synthetic_cost_from_public_cloud_pricing_pattern
2025-10-07,windows-vm-logical-disk,Standard_B2ms,uat,untagged,USD,1.8775,56.32,2.25,4.778,synthetic_cost_from_public_cloud_pricing_pattern
2025-10-08,windows-vm-logical-disk,Standard_B2ms,uat,untagged,USD,1.8764,56.29,2.195,4.611,synthetic_cost_from_public_cloud_pricing_pattern
2025-10-09,windows-vm-logical-disk,Standard_B2ms,uat,untagged,USD,2.2083,66.25,18.861,31.433,synthetic_cost_from_public_cloud_pricing_pattern
2025-10-10,windows-vm-logical-disk,Standard_B2ms,uat,untagged,USD,2.3306,69.92,27.111,30.509,synthetic_cost_from_public_cloud_pricing_pattern
2025-10-11,windows-vm-logical-disk,Standard_B2ms,uat,untagged,USD,1.9321,57.96,4.992,15.284,synthetic_cost_from_public_cloud_pricing_pattern
2025-10-12,windows-vm-logical-disk,Standard_B2ms,uat,untagged,USD,1.8761,56.28,2.18,4.564,synthetic_cost_from_public_cloud_pricing_pattern
2025-10-13,windows-vm-logical-disk,Standard_B2ms,uat,untagged,USD,1.8796,56.39,2.357,4.554,synthetic_cost_from_public_cloud_pricing_pattern
2025-10-14,windows-vm-logical-disk,Standard_B2ms,uat,untagged,USD,1.8733,56.2,2.043,4.517,synthetic_cost_from_public_cloud_pricing_pattern
2025-10-15,windows-vm-logical-disk,Standard_B2ms,uat,untagged,USD,1.8744,56.23,2.096,4.187,synthetic_cost_from_public_cloud_pricing_pattern
2025-10-16,windows-vm-logical-disk,Standard_B2ms,uat,untagged,USD,1.8696,56.09,1.853,4.398,synthetic_cost_from_public_cloud_pricing_pattern
2025-10-17,windows-vm-logical-disk,Standard_B2ms,uat,untagged,USD,1.8759,56.28,2.172,4.719,synthetic_cost_from_public_cloud_pricing_pattern
2025-10-18,windows-vm-logical-disk,Standard_B2ms,uat,untagged,USD,1.8801,56.4,2.384,4.324,synthetic_cost_from_public_cloud_pricing_pattern
2025-10-19,windows-vm-logical-disk,Standard_B2ms,uat,untagged,USD,1.873,56.19,2.025,4.798,synthetic_cost_from_public_cloud_pricing_pattern
2025-10-20,windows-vm-logical-disk,Standard_B2ms,uat,untagged,USD,1.8766,56.3,2.206,4.88,synthetic_cost_from_public_cloud_pricing_pattern
2025-10-21,windows-vm-logical-disk,Standard_B2ms,uat,untagged,USD,1.8744,56.23,2.096,4.244,synthetic_cost_from_public_cloud_pricing_pattern
2025-10-22,windows-vm-logical-disk,Standard_B2ms,uat,untagged,USD,1.8746,56.24,2.108,4.556,synthetic_cost_from_public_cloud_pricing_pattern
2025-10-23,windows-vm-logical-disk,Standard_B2ms,uat,untagged,USD,1.8704,56.11,1.894,4.194,synthetic_cost_from_public_cloud_pricing_pattern
2025-10-24,windows-vm-logical-disk,Standard_B2ms,uat,untagged,USD,1.8735,56.21,2.052,4.647,synthetic_cost_from_public_cloud_pricing_pattern
2025-10-25,windows-vm-logical-disk,Standard_B2ms,uat,untagged,USD,1.8784,56.35,2.296,4.409,synthetic_cost_from_public_cloud_pricing_pattern
2025-10-26,windows-vm-logical-disk,Standard_B2ms,uat,untagged,USD,1.8747,56.24,2.111,4.328,synthetic_cost_from_public_cloud_pricing_pattern
2025-10-27,windows-vm-logical-disk,Standard_B2ms,uat,untagged,USD,1.8784,56.35,2.299,4.718,synthetic_cost_from_public_cloud_pricing_pattern
2025-10-28,windows-vm-logical-disk,Standard_B2ms,uat,untagged,USD,1.8756,56.27,2.157,4.978,synthetic_cost_from_public_cloud_pricing_pattern
2025-10-29,windows-vm-logical-disk,Standard_B2ms,uat,untagged,USD,1.8781,56.34,2.281,4.645,synthetic_cost_from_public_cloud_pricing_pattern
2025-10-30,windows-vm-logical-disk,Standard_B2ms,uat,untagged,USD,1.8711,56.13,1.933,4.379,synthetic_cost_from_public_cloud_pricing_pattern
2025-10-31,windows-vm-logical-disk,Standard_B2ms,uat,untagged,USD,1.8755,56.26,2.151,4.405,synthetic_cost_from_public_cloud_pricing_pattern
2025-11-09,windows-vm-logical-disk,Standard_B2ms,uat,untagged,USD,1.8778,56.33,2.265,4.52,synthetic_cost_from_public_cloud_pricing_pattern
2025-11-10,windows-vm-logical-disk,Standard_B2ms,uat,untagged,USD,1.8728,56.18,2.016,4.097,synthetic_cost_from_public_cloud_pricing_pattern
2025-11-11,windows-vm-logical-disk,Standard_B2ms,uat,untagged,USD,1.9352,58.06,5.15,17.851,synthetic_cost_from_public_cloud_pricing_pattern
2025-11-12,windows-vm-logical-disk,Standard_B2ms,uat,untagged,USD,2.3306,69.92,26.641,31.473,synthetic_cost_from_public_cloud_pricing_pattern
2025-11-13,windows-vm-logical-disk,Standard_B2ms,uat,untagged,USD,2.0673,62.02,11.778,28.79,synthetic_cost_from_public_cloud_pricing_pattern
2025-11-14,windows-vm-logical-disk,Standard_B2ms,uat,untagged,USD,1.8748,56.24,2.118,4.47,synthetic_cost_from_public_cloud_pricing_pattern
2025-11-15,windows-vm-logical-disk,Standard_B2ms,uat,untagged,USD,1.8777,56.33,2.26,4.539,synthetic_cost_from_public_cloud_pricing_pattern
2025-11-16,windows-vm-logical-disk,Standard_B2ms,uat,untagged,USD,1.8755,56.27,2.153,4.881,synthetic_cost_from_public_cloud_pricing_pattern
2025-11-17,windows-vm-logical-disk,Standard_B2ms,uat,untagged,USD,1.88,56.4,2.377,4.756,synthetic_cost_from_public_cloud_pricing_pattern
2025-11-18,windows-vm-logical-disk,Standard_B2ms,uat,untagged,USD,1.8793,56.38,2.345,4.713,synthetic_cost_from_public_cloud_pricing_pattern
2025-11-19,windows-vm-logical-disk,Standard_B2ms,uat,untagged,USD,1.8763,56.29,2.192,4.37,synthetic_cost_from_public_cloud_pricing_pattern
2025-11-20,windows-vm-logical-disk,Standard_B2ms,uat,untagged,USD,1.8722,56.17,1.988,4.315,synthetic_cost_from_public_cloud_pricing_pattern
2025-11-21,windows-vm-logical-disk,Standard_B2ms,uat,untagged,USD,1.8729,56.19,2.022,4.327,synthetic_cost_from_public_cloud_pricing_pattern
2025-11-22,windows-vm-logical-disk,Standard_B2ms,uat,untagged,USD,1.8829,56.49,2.522,4.984,synthetic_cost_from_public_cloud_pricing_pattern
2025-11-23,windows-vm-logical-disk,Standard_B2ms,uat,untagged,USD,1.8752,56.26,2.138,4.596,synthetic_cost_from_public_cloud_pricing_pattern
2025-11-24,windows-vm-logical-disk,Standard_B2ms,uat,untagged,USD,1.8753,56.26,2.142,4.303,synthetic_cost_from_public_cloud_pricing_pattern
2025-11-25,windows-vm-logical-disk,Standard_B2ms,uat,untagged,USD,1.8743,56.23,2.092,5.034,synthetic_cost_from_public_cloud_pricing_pattern
2025-11-26,windows-vm-logical-disk,Standard_B2ms,uat,untagged,USD,1.8765,56.3,2.204,4.739,synthetic_cost_from_public_cloud_pricing_pattern
2025-11-27,windows-vm-logical-disk,Standard_B2ms,uat,untagged,USD,1.9974,59.92,8.27,22.491,synthetic_cost_from_public_cloud_pricing_pattern
2025-11-28,windows-vm-logical-disk,Standard_B2ms,uat,untagged,USD,2.3148,69.44,24.206,25.881,synthetic_cost_from_public_cloud_pricing_pattern
2025-11-29,windows-vm-logical-disk,Standard_B2ms,uat,untagged,USD,2.0151,60.45,9.16,22.292,synthetic_cost_from_public_cloud_pricing_pattern
2025-11-30,windows-vm-logical-disk,Standard_B2ms,uat,untagged,USD,1.873,56.19,2.027,4.167,synthetic_cost_from_public_cloud_pricing_pattern
2025-12-01,windows-vm-logical-disk,Standard_B2ms,uat,untagged,USD,1.8753,56.26,2.142,4.576,synthetic_cost_from_public_cloud_pricing_pattern
2025-12-02,windows-vm-logical-disk,Standard_B2ms,uat,untagged,USD,1.8726,56.18,2.004,4.558,synthetic_cost_from_public_cloud_pricing_pattern
2025-12-03,windows-vm-logical-disk,Standard_B2ms,uat,untagged,USD,1.8778,56.33,2.268,4.878,synthetic_cost_from_public_cloud_pricing_pattern
2025-12-04,windows-vm-logical-disk,Standard_B2ms,uat,untagged,USD,1.8711,56.13,1.932,4.391,synthetic_cost_from_public_cloud_pricing_pattern
2025-12-05,windows-vm-logical-disk,Standard_B2ms,uat,untagged,USD,1.8776,56.33,2.257,4.514,synthetic_cost_from_public_cloud_pricing_pattern
2025-12-06,windows-vm-logical-disk,Standard_B2ms,uat,untagged,USD,1.8789,56.37,2.322,4.63,synthetic_cost_from_public_cloud_pricing_pattern
2025-12-07,windows-vm-logical-disk,Standard_B2ms,uat,untagged,USD,1.8735,56.2,2.05,4.663,synthetic_cost_from_public_cloud_pricing_pattern
